Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Poland,POL,"Population of the official entrance age to secondary general education, female (number)",UIS.SAP.23.GPV.G1.F,226873,215794,205376,195848,187978,181591,175521,168775,166698,170273
Poland,POL,"Population of the official entrance age to secondary general education, male (number)",UIS.SAP.23.GPV.G1.M,238746,227175,216315,205800,197323,190644,184457,177745,175305,178647
Poland,POL,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,15.4059499921725,15.2172875707273,15.1597581946649,15.0320908935569,14.8902717516342,14.8162054384951,14.8442952963315,14.7851706352486,14.8792802078772,15.052276813695
Poland,POL,"Population, ages 0-14, female",SP.POP.0014.FE.IN,2862509,2818447,2810655,2787018,2758287,2741695,2744790,2733293,2751952,2785016
Poland,POL,"Population, ages 0-14, male",SP.POP.0014.MA.IN,3014980,2970633,2959541,2934579,2905977,2890222,2894023,2880740,2898526,2931104
Poland,POL,"Population, ages 0-14, total",SP.POP.0014.TO,5877617,5789081,5770297,5721689,5664289,5631897,5638815,5613942,5650381,5716064
Poland,POL,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,71.2975878441119,71.3100865355844,71.0621257737419,70.7807854564952,70.4345199482332,69.984874940173,69.4242208415248,68.8771314599247,68.1894244434854,67.4299064237598
Poland,POL,"Population, ages 15-64, female",SP.POP.1564.FE.IN,13675258,13631261,13580753,13510391,13415392,13298124,13162552,13040760,12902062,12749478
Poland,POL,"Population, ages 15-64, male",SP.POP.1564.MA.IN,13525630,13497087,13467584,13430805,13377971,13304389,13209223,13112192,12993026,12857013
Poland,POL,"Population, ages 15-64, total",SP.POP.1564.TO,27201173,27128349,27048558,26941406,26793429,26602465,26371771,26152707,25894815,25606338
Poland,POL,"Population, female",SP.POP.TOTL.FE.IN,19706577,19649359,19654134,19644188,19620509,19595127,19574714,19563116,19565914,19568657
Poland,POL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.6533381741161,51.6506719683054,51.635452969408,51.6094461215444,51.578360556908,51.5502035318229,51.5308325092478,51.5224424993428,51.52337975615,51.5307073794516
Poland,POL,"Population, male",SP.POP.TOTL.MA.IN,18445026,18393435,18409121,18418976,18419687,18416608,18411698,18406971,18408912,18406093
Poland,POL,"Population, male (% of total)",SP.POP.TOTL.MA.ZS,48.3466618258839,48.3493280316946,48.364547030592,48.3905538784556,48.421639443092,48.4497964681771,48.4691674907522,48.4775575006572,48.47662024385,48.4692926205484
Poland,POL,"Population, total",SP.POP.TOTL,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750
Poland,POL,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted gender parity index (GPIA)",UIS.MATH.LOWERSEC.GPIA,1.01622,,,1.01369,,,0.9706,,,1.01527
Poland,POL,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted location parity index (LPIA)",UIS.MATH.LOWERSEC.LPIA,0.9189,,,0.93452,,,,,,0.91413
Poland,POL,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in mathematics, adjusted wealth parity index (WPIA)",UIS.MATH.LOWERSEC.WPIA,0.66571,,,0.74024,,,0.76216,,,0.77565
Poland,POL,"Proportion of students at the end of lower secondary achieving at least a minimum proficiency level in reading, adjusted gender parity index (GPIA)",UIS.READ.LOWERSEC.GPIA,1.1642,,,1.11644,,,1.10709,,,1.1118
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, adjusted speaks language of the test parity index (LTPIA)",UIS.MATH.LOWERSEC.LTPIA,0.88399,,,0.92627,,,0.79298,,,0.89587
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, both sexes (%)",UIS.MATH.LOWERSEC,79.5126,,,85.6134,,,82.80602,,,85.28033
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, did not speak the language of the test at home, both sexes (%)",UIS.MATH.LOWERSEC.NONLANGTEST,70.64,,,79.52,,,65.90039,,,76.68145
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, female (%)",UIS.MATH.LOWERSEC.F,80.16,,,86.19,,,81.54872,,,85.93626
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, male (%)",UIS.MATH.LOWERSEC.M,78.86,,,85.01,,,84.01923,,,84.62368
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, non-immigrant background, both sexes (%)",UIS.MATH.LOWERSEC.NATIVE,80.18,,,85.9,,,83.233,,,85.64715
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, rural areas, both sexes (%)",UIS.MATH.LOWERSEC.RURAL,76.48,,,82.77,,,,,,80.64379
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, spoke the language of the test at home, both sexes (%)",UIS.MATH.LOWERSEC.LANGTEST,79.91,,,85.85,,,83.10425,,,85.59419
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, urban areas, both sexes (%)",UIS.MATH.LOWERSEC.URBAN,83.23,,,88.57,,,,,,88.21888
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very affluent socioeconomic background, both sexes (%)",UIS.MATH.LOWERSEC.HIGHSES,94.56,,,97.32,,,93.79677,,,95.19207
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in mathematics, very poor socioeconomic background, both sexes (%)",UIS.MATH.LOWERSEC.LOWSES,62.95,,,72.04,,,71.48818,,,73.83539
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted location parity index (LPIA)",UIS.READ.LOWERSEC.LPIA,0.93519,,,0.924,,,,,,0.91569
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted speaks language of the test parity index (LTPIA)",UIS.READ.LOWERSEC.LTPIA,0.73798,,,0.95074,,,0.79361,,,0.80951
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, adjusted wealth parity index (WPIA)",UIS.READ.LOWERSEC.WPIA,0.75815,,,0.82607,,,0.79174,,,0.81008
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, both sexes (%)",UIS.READ.LOWERSEC,84.96794,,,89.42314,,,85.58984,,,85.32439
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, did not speak the language of the test at home, both sexes (%)",UIS.READ.LOWERSEC.NONLANGTEST,63.06,,,85.3,,,68.1758,,,69.4882
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, female (%)",UIS.READ.LOWERSEC.F,92.57,,,94.81,,,90.52325,,,90.37353
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, male (%)",UIS.READ.LOWERSEC.M,77.37,,,83.77,,,80.82941,,,80.26974
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, non-immigrant background, both sexes (%)",UIS.READ.LOWERSEC.NATIVE,85.69,,,89.74,,,86.02987,,,85.82313
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, rural areas, both sexes (%)",UIS.READ.LOWERSEC.RURAL,82.4,,,85.96,,,,,,80.56669
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, spoke the language of the test at home, both sexes (%)",UIS.READ.LOWERSEC.LANGTEST,85.45,,,89.72,,,85.90611,,,85.84025
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, urban areas, both sexes (%)",UIS.READ.LOWERSEC.URBAN,88.11,,,93.03,,,,,,87.9845
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, very affluent socioeconomic background, both sexes (%)",UIS.READ.LOWERSEC.HIGHSES,96.05,,,97.28,,,94.93519,,,93.85397
Poland,POL,"Proportion of students at the end of lower secondary education achieving at least a minimum proficiency level in reading, very poor socioeconomic background, both sexes (%)",UIS.READ.LOWERSEC.LOWSES,72.82,,,80.36,,,75.16404,,,76.02907
Romania,ROU,Duration of compulsory education (years),SE.COM.DURS,10,10,10,10,10,10,10,10,10,10
Romania,ROU,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",UIS.NERA.AGM1.GPIA.CP,1.00574,1.00273,1.00352,1.00438,,,0.98935,1.00108,0.99371,0.99917
Romania,ROU,"Adjusted net enrolment rate, one year before the official primary entry age, both sexes (%)",UIS.NERA.AGM1,97.45868,99.67374,99.49341,99.41422,,,85.80788,83.41057,78.30406,82.22463
Romania,ROU,"Adjusted net enrolment rate, one year before the official primary entry age, female (%)",UIS.NERA.AGM1.F,97.7466,99.81335,99.67345,99.63805,,,85.33577,83.45677,78.05,82.18949
Romania,ROU,"Adjusted net enrolment rate, one year before the official primary entry age, male (%)",UIS.NERA.AGM1.M,97.18506,99.54113,99.32266,99.20186,,,86.25458,83.36687,78.54409,82.25782
Romania,ROU,Administration of a nationally representative learning assessment in Grade 2 or 3 in mathematics (number),UIS.ADMI.GRADE2OR3PRIM.MAT,,,,,,,,,,1
Romania,ROU,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),UIS.ADMI.GRADE2OR3PRIM.READ,,,,,,,,,,1
Romania,ROU,Administration of a nationally-representative learning assessment at the end of lower secondary education in mathematics (number),UIS.ADMI.ENDOFLOWERSEC.MAT,,,,,,,,,,1
Romania,ROU,Administration of a nationally-representative learning assessment at the end of lower secondary education in reading (number),UIS.ADMI.ENDOFLOWERSEC.READ,,,,,,,,,,1
Romania,ROU,Administration of a nationally-representative learning assessment at the end of primary in mathematics (number),UIS.ADMI.ENDOFPRIM.MAT,,,,,,,,,,1
Romania,ROU,Administration of a nationally-representative learning assessment at the end of primary in reading (number),UIS.ADMI.ENDOFPRIM.READ,,,,,,,,,,1
Romania,ROU,End month of the academic school year (pre-primary to post-secondary non-tertiary education),UIS.YR.END.MON.01T5,6,6,6,6,8,8,8,8,8,8
Romania,ROU,End month of the academic school year (tertiary education),UIS.YR.END.MON.6T8,6,6,6,6,8,8,8,8,8,8
Romania,ROU,End of the academic school year (pre-primary to post-secondary non tertiary education),UIS.YR.END.01T5,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Romania,ROU,End of the academic school year (tertiary education),UIS.YR.END.6T8,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Romania,ROU,"Enrolment in early childhood education, both sexes (number)",UIS.E.0.T,652855,666123,673736,673641,,,578177,553553,541295,541922
Romania,ROU,"Enrolment in early childhood education, female (number)",UIS.E.0.F,319189,325174,328769,329153,,,281074,269041,262833,263443
Romania,ROU,"Enrolment in early childhood education, male (number)",UIS.E.0.M,333666,340949,344967,344488,,,297103,284512,278462,278479
Romania,ROU,"Enrolment in lower secondary education, both sexes (number)",UIS.E.2,888617,869040,856780,813251,817461,806150,785100,772941,767216,730037
Romania,ROU,"Enrolment in lower secondary education, female (number)",UIS.E.2.F,430917,421070,415071,392153,393168,388171,377838,371818,369793,350885
Romania,ROU,"Enrolment in lower secondary education, male (number)",UIS.E.2.M,457700,447970,441709,421098,424293,417979,407262,401123,397423,379152
Romania,ROU,"Enrolment in post-secondary non-tertiary education, both sexes (number)",UIS.E.4,55089,62575,69967,79466,92854,102677,105557,99476,93716,91889
Romania,ROU,"Enrolment in post-secondary non-tertiary education, female (number)",UIS.E.4.F,39393,45239,50491,56324,63672,68516,69556,65560,62816,62430
Romania,ROU,"Enrolment in post-secondary non-tertiary education, male (number)",UIS.E.4.M,15696,17336,19476,23142,29182,34161,36001,33916,30900,29459
Romania,ROU,"Enrolment in pre-primary education, both sexes (number)",SE.PRE.ENRL,652855,666123,673736,673641,581144,568659,559565,534742,521196,521161
Romania,ROU,"Enrolment in pre-primary education, female (number)",SE.PRE.ENRL.FE,319189,325174,328769,329153,283687,277057,272404,260207,253368,253656
Romania,ROU,"Enrolment in pre-primary education, male (number)",UIS.E.02.M,333666,340949,344967,344488,297457,291602,287161,274535,267828,267505
Romania,ROU,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,855707,842238,825962,807047,,,947205,939147,928245,947931
Romania,ROU,"Enrolment in primary education, female (number)",SE.PRM.ENRL.FE,413847,407024,398615,389243,,,457291,453884,448141,458681
Romania,ROU,"Enrolment in primary education, male (number)",UIS.E.1.M,441860,435214,427347,417804,,,489914,485263,480104,489250
Romania,ROU,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,1861830,1821782,1777771,1714307,1669005,1609259,1562960,1515238,1502438,1457948
Romania,ROU,"Enrolment in secondary education, female (number)",SE.SEC.ENRL.FE,905228,882816,859441,829192,805540,779428,758731,734848,731053,709171
Romania,ROU,"Enrolment in secondary education, male (number)",UIS.E.23.M,956602,938966,918330,885115,863465,829831,804229,780390,771385,748777
Romania,ROU,"Enrolment in tertiary education, all programmes, both sexes (number)",SE.TER.ENRL,1098188,999523,871842,705333,618157,578706,541653,535218,531586,538871
Romania,ROU,"Enrolment in tertiary education, all programmes, female (number)",SE.TER.ENRL.FE,618096,564003,488037,383134,333226,311256,290671,288432,286636,291843
Romania,ROU,"Enrolment in tertiary education, all programmes, male (number)",UIS.E.58.M,480092,435520,383805,322199,284931,267450,250982,246786,244950,247028
Romania,ROU,"Enrolment in tertiary education, ISCED 6 programmes, both sexes (number)",UIS.E.6,,,,,409606,377136,354186,352721,347910,350263
Romania,ROU,"Enrolment in tertiary education, ISCED 6 programmes, female (number)",UIS.E.6.F,,,,,210509,194193,181669,181707,179382,181573
Romania,ROU,"Enrolment in tertiary education, ISCED 6 programmes, male (number)",UIS.E.6.M,,,,,199097,182943,172517,171014,168528,168690
Romania,ROU,"Enrolment in tertiary education, ISCED 7 programmes, both sexes (number)",UIS.E.7,,,,,187195,181578,168152,165245,164522,168852
Romania,ROU,"Enrolment in tertiary education, ISCED 7 programmes, female (number)",UIS.E.7.F,,,,,112181,107091,99713,98220,97965,100591
Romania,ROU,"Enrolment in tertiary education, ISCED 7 programmes, male (number)",UIS.E.7.M,,,,,75014,74487,68439,67025,66557,68261
Romania,ROU,"Enrolment in tertiary education, ISCED 8 programmes, both sexes (number)",UIS.E.8,27892,28963,27485,23818,21356,19992,19315,17252,19154,19756
Romania,ROU,"Enrolment in tertiary education, ISCED 8 programmes, female (number)",UIS.E.8.F,13550,13896,13776,12091,10536,9972,9289,8505,9289,9679
Romania,ROU,"Enrolment in tertiary education, ISCED 8 programmes, male (number)",UIS.E.8.M,14342,15067,13709,11727,10820,10020,10026,8747,9865,10077
Romania,ROU,"Enrolment in upper secondary education, both sexes (number)",UIS.E.3,973213,952742,920991,901056,851544,803109,777860,742297,735222,727911
Romania,ROU,"Enrolment in upper secondary education, female (number)",UIS.E.3.F,474311,461746,444370,437039,412372,391257,380893,363030,361260,358286
Romania,ROU,"Enrolment in upper secondary education, male (number)",UIS.E.3.M,498902,490996,476621,464017,439172,411852,396967,379267,373962,369625
Romania,ROU,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,172973276362.91,166225180150.414,169561579232.308,173083653020.655,179166767670.468,185277804086.669,192450875631.631,201690057088.723,216033125760.326,224574666260.114
Romania,ROU,GDP at market prices (current US$),NY.GDP.MKTP.CD,174103695930.213,166225180150.414,183443154234.731,171196268957.961,190949066979.176,199626806401.529,177893451831.141,188494136775.719,211695422578.655,239552516744.469
Romania,ROU,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,8492.61749193263,8209.9194562169,8415.99918522552,8629.14303523025,8965.64852504829,9306.24338328295,9712.14756944992,10236.8621688399,11029.1372060018,11532.0634852715
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8548.11867218639,8209.9194562169,9104.99562203019,8535.0468756267,9555.2442173314,10026.9735781794,8977.49854425137,9567.0977819133,10807.6844848917,12301.1864034302
Romania,ROU,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,18070.7040756282,17469.1754478485,17907.6746269812,18361.2049364098,19077.2257782884,19801.9480324916,20665.6363403955,21782.1310204802,23467.9443467794,24538.077550491
Romania,ROU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16635.2297984454,16966.460609266,17907.6746269812,18931.5324968882,19797.3788746757,20623.3243694339,21631.7701541759,23868.0691960307,26631.8794803569,28206.3570497561
Romania,ROU,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,368054830341.204,353696141768.956,360795375961.993,368289691256.681,381233423245.001,394236567537.967,409499524256.016,429158777033,459678148681.042,477852951781.298
Romania,ROU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,338817826661.848,343517739282.391,360795375961.993,379729341426.222,395624741636.205,410589331781.247,428643930486.44,470256623499.17,521651699634.576,549288791980.098
Romania,ROU,GNI (current US$),NY.GNP.MKTP.CD,171460681271.111,163689622518.015,180375173751.886,168236052130.788,186816752907.239,197100078108.205,173745510148.039,183552176882.144,206467329352.252,233696681550.639
Romania,ROU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9190,8610,8620,8780,9250,9610,9520,9530,10010,11290
Romania,ROU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,16380,16710,17610,18600,19370,20360,21130,23240,25970,27520
Romania,ROU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,333674337444.989,338277804966.1,354761282313.91,373163303549.911,387063057031.335,405392396057.786,418649239798.438,457927383912.338,508768833844.75,535861487256.414
Romania,ROU,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.26389,1.271,1.26082,1.21279,1.20311,1.20289,1.20217,1.21115,1.21016,1.21496
Romania,ROU,"Gross enrolment ratio for tertiary education, both sexes (%)",SE.TER.ENRR,68.59246,63.99544,58.18541,49.71394,46.84502,47.1371,46.72669,48.24061,49.38187,51.01254
Romania,ROU,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,79.34246,74.36121,67.22347,55.85264,52.34859,52.68204,52.21331,54.19454,55.43648,57.41595
Romania,ROU,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,58.40464,54.20947,49.69031,43.9676,41.71592,41.99325,41.65711,42.75127,43.78587,45.07366
Romania,ROU,"Gross enrolment ratio, early childhood education, adjusted gender parity index (GPIA)",UIS.GER.0.GPIA,1.00713,1.00475,1.00556,1.00761,,,0.99996,0.99971,0.99828,1.00048
Romania,ROU,"Gross enrolment ratio, early childhood education, both sexes (%)",UIS.GER.0,79.18116,80.29283,80.69497,79.30385,,,46.82331,46.04094,47.05915,48.06365
Romania,ROU,"Gross enrolment ratio, early childhood education, female (%)",UIS.GER.0.F,79.47181,80.48901,80.92616,79.61479,,,46.82233,46.03414,47.01742,48.07556
Romania,ROU,"Gross enrolment ratio, early childhood education, male (%)",UIS.GER.0.M,78.9051,80.10662,80.47586,79.00902,,,46.82423,46.04738,47.0986,48.05239
Romania,ROU,"Gross enrolment ratio, early childhood educational development programmes, adjusted gender parity index (GPIA)",UIS.GER.01.GPIA,0,0,0,0,,,0.92145,0.93551,0.94048,0.94241
Romania,ROU,"Gross enrolment ratio, early childhood educational development programmes, both sexes (%)",UIS.GER.01,0,0,0,0,,,3.22559,3.37819,3.79582,3.86294
Romania,ROU,"Gross enrolment ratio, early childhood educational development programmes, female (%)",UIS.GER.01.F,0,0,0,0,,,3.09024,3.26263,3.67628,3.74535
Romania,ROU,"Gross enrolment ratio, early childhood educational development programmes, male (%)",UIS.GER.01.M,0,0,0,0,,,3.35369,3.48756,3.90894,3.97422
Romania,ROU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,99.39732,97.96283,97.41383,94.38167,96.67436,97.06546,96.02225,95.34489,94.36677,88.65999
Romania,ROU,"Gross enrolment ratio, lower secondary, female (%)",SE.SEC.ENRR.LO.FE,98.93697,97.41894,96.87644,93.46412,95.53881,96.08241,95.01343,94.26621,93.50698,87.61392
Romania,ROU,"Gross enrolment ratio, lower secondary, gender parity index (GPI)",UIS.GER.2.GPI,0.99101,0.98923,0.9893,0.98122,0.97737,0.98047,0.97975,0.9782,0.98241,0.97728
Romania,ROU,"Gross enrolment ratio, lower secondary, male (%)",SE.SEC.ENRR.LO.MA,99.83466,98.47962,97.92428,95.25251,97.75098,97.9966,96.97753,96.36704,95.18111,89.65057
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,5.53628,6.6569,8.07531,10.00154,19.76891,23.05188,24.141,22.91313,21.87403,21.77346
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,8.14457,9.9179,12.02714,14.65267,28.06207,31.90946,33.04449,31.37247,30.40744,30.6208
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, gender parity index (GPI)",UIS.GER.4.GPI,2.65354,2.7682,2.75805,2.59688,2.33482,2.15492,2.08138,2.08284,2.18318,2.26745
Romania,ROU,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,3.06932,3.5828,4.36073,5.64241,12.01895,14.80773,15.87626,15.06233,13.92808,13.50451
Romania,ROU,"Gross enrolment ratio, pre-primary, adjusted gender parity index (GPIA)",UIS.GER.02.GPIA,1.00713,1.00475,1.00556,1.00761,1.00629,1.00345,1.00295,1.00255,1.00134,1.00358
Romania,ROU,"Gross enrolment ratio, pre-primary, both sexes (%)",SE.PRE.ENRR,79.18116,80.29283,80.69497,79.30385,88.31976,84.99042,85.06678,82.8455,83.96366,88.32219
Romania,ROU,"Gross enrolment ratio, pre-primary, female (%)",SE.PRE.ENRR.FE,79.47181,80.48901,80.92616,79.61479,88.60595,85.14142,85.196,82.95433,84.02161,88.48486
Romania,ROU,"Gross enrolment ratio, pre-primary, male (%)",SE.PRE.ENRR.MA,78.9051,80.10662,80.47586,79.00902,88.04853,84.84744,84.94455,82.74261,83.90891,88.1685
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, both sexes (%)",UIS.GER.12,99.61407,98.93942,98.4757,96.42972,,,92.15148,90.52416,89.08789,87.90106
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, female (%)",UIS.GER.12.F,98.99988,98.24974,97.75544,95.48853,,,91.32343,89.74046,88.38698,87.23283
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, gender parity index (GPI)",UIS.GER.12.GPI,0.98804,0.98649,0.98584,0.98115,,,0.98265,0.98328,0.9848,0.98531
Romania,ROU,"Gross enrolment ratio, primary and lower secondary, male (%)",UIS.GER.12.M,100.19782,99.59494,99.15976,97.32324,,,92.93588,91.26662,89.75128,88.53331
Romania,ROU,"Gross enrolment ratio, primary and secondary, both sexes (%)",UIS.GER.123,96.68084,98.37887,98.68187,97.85597,,,91.47385,89.47561,88.82595,88.37381
Romania,ROU,"Gross enrolment ratio, primary and secondary, female (%)",UIS.GER.123.F,96.36747,97.81779,97.95022,97.20604,,,91.2159,89.18362,88.69595,88.28957
Romania,ROU,"Gross enrolment ratio, primary and secondary, gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.9937,0.98894,0.98565,0.98715,,,0.99453,0.99367,0.99716,0.99815
Romania,ROU,"Gross enrolment ratio, primary and secondary, male (%)",UIS.GER.123.M,96.9783,98.9114,99.37583,98.47167,,,91.71756,89.75161,88.94879,88.45343
Romania,ROU,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,87.73644,87.26711,85.70533,82.7494,,,80.88931,80.18265,80.14782,80.36117
Romania,ROU,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,92.02652,91.43042,89.36562,85.48356,,,83.40719,82.71446,82.7847,83.12862
Romania,ROU,"Gross enrolment ratio, primary to tertiary, gender parity index (GPI)",UIS.GER.1T6.GPI,1.09992,1.0973,1.08658,1.06628,,,1.06216,1.06308,1.06583,1.06905
Romania,ROU,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,83.66659,83.32335,82.24496,80.1702,,,78.52609,77.80665,77.67168,77.75946
Romania,ROU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.84015,99.96772,99.60194,98.58544,,,89.17204,86.90768,85.15087,87.32538
Romania,ROU,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.06547,99.12425,98.68784,97.61874,,,88.48407,86.34456,84.56607,86.94353
Romania,ROU,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98497,0.98367,0.98226,0.98106,,,0.98508,0.98746,0.98672,0.99153
Romania,ROU,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,100.57679,100.76964,100.46997,99.50344,,,89.82391,87.44108,85.70409,87.68644
Romania,ROU,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,95.29491,97.66126,98.26016,97.51628,96.64545,94.41653,92.92757,91.14482,91.25939,89.0691
Romania,ROU,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,95.18236,97.22697,97.61184,97.01352,96.03023,94.20743,92.9454,91.03238,91.43317,89.18259
Romania,ROU,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.9977,0.99137,0.98723,0.99001,0.9877,0.99571,1.00037,0.9976,1.00371,1.00248
Romania,ROU,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,95.40166,98.07314,98.87476,97.99203,97.22654,94.61378,92.91076,91.25095,91.0953,88.96188
Romania,ROU,"Gross enrolment ratio, upper secondary, both sexes (%)",SE.SEC.ENRR.UP,91.83412,97.38781,99.0608,100.52973,96.6177,91.8991,89.99999,87.14738,88.22773,89.48321
Romania,ROU,"Gross enrolment ratio, upper secondary, female (%)",SE.SEC.ENRR.UP.FE,92.01007,97.05256,98.3089,100.43595,96.5035,92.41818,90.98103,87.94246,89.40353,90.77426
Romania,ROU,"Gross enrolment ratio, upper secondary, gender parity index (GPI)",UIS.GER.3.GPI,1.00374,0.99332,0.98533,0.99819,0.99771,1.01101,1.02136,1.01786,1.0262,1.02841
Romania,ROU,"Gross enrolment ratio, upper secondary, male (%)",SE.SEC.ENRR.UP.MA,91.66746,97.7052,99.77225,100.61822,96.72519,91.41135,89.07836,86.39969,87.12088,88.26634
Romania,ROU,"Gross intake ratio to the last grade of lower secondary general education, adjusted gender parity index (GPIA)",UIS.AIR.2.GPV.GLAST.GPIA,1.01892,1.01301,1.01891,0.99091,1.00974,1.01463,1.01239,1.01002,1.01642,1.00721
Romania,ROU,"Gross intake ratio to the last grade of lower secondary general education, both sexes (%)",SE.SEC.CMPT.LO.ZS,92.83528,90.79528,105.90724,86.86118,87.29104,89.94736,90.83974,89.0415,86.53458,88.01003
Romania,ROU,"Gross intake ratio to the last grade of lower secondary general education, female (%)",SE.SEC.CMPT.LO.FE.ZS,93.74528,91.40521,106.94521,86.45408,87.73003,90.62895,91.4222,89.5023,87.27088,88.33733
Romania,ROU,"Gross intake ratio to the last grade of lower secondary general education, male (%)",SE.SEC.CMPT.LO.MA.ZS,91.97123,90.21636,104.92254,87.24701,86.87534,89.30264,90.28922,88.60567,85.83789,87.70015
Romania,ROU,"Inbound mobility rate, both sexes (%)",UIS.MSEP.56,0.94446,1.34654,1.8438,2.44126,3.48795,4.07098,4.25974,4.82495,5.17508,5.40241
